0,1,2,3,4,5,6,7,8,target
-0.5678889294285905,1.9399346189073048,2.1514706066993483,-0.18695021562123695,-0.651792388653902,1.5091360145413704,1.2488347519541632,1.0232857669955153,-2.2966002110241477,-74.73644884387838
0.296673862627427,-0.5299110300956296,0.2735347656782451,-1.2209576078907902,0.9490927874586916,-0.7917979753116748,-1.2288630900592588,0.6769730615295864,-0.28001936034286334,-4.239276526307494
-0.3795149998913708,1.1810619837805192,-0.2926165444081528,-0.424033896081719,-0.10812750804639018,1.7496992469569266,0.37735222136429597,-1.9648811724499884,-0.8448321424010492,-95.59266388046117
-0.12071036339623159,0.26962448204994527,-0.009167156383606547,-0.8524146680090289,-0.12105405478139426,-0.5893814564291227,-0.32126410106908787,-0.7361344700591831,-0.8835096183925639,-132.503258001029
-0.27018221303301926,-1.4662868437290109,0.3357467643733079,-0.038217923301180505,-1.206131664704652,-0.8204377351471794,-1.0822276852622552,-0.7740497929088022,0.3304349172650664,-181.45241740085922
-1.4376177306044222,0.2312725474792906,0.38869530869066604,-0.09194471336012468,0.3474380327390273,1.1045530955522431,0.49238281775973275,-0.01950547840905319,0.28755641242780416,-39.103202977948506
-1.4146391465526407,-0.7691733459701131,-0.1252892317637354,0.11005538643782653,1.1641411268221407,1.0233219346635238,0.8280305933885337,-0.0413216481651184,1.0716189758776173,60.873967999797884
2.065637893103656,-1.6066884167521913,-0.15810907252818154,1.893520523931474,0.9256447336968443,0.7895999127410508,0.08605600275578495,-0.23741815435353025,-1.7478202085018133,152.3645394568326
1.5455628750816572,-0.6985332317995555,-0.3120412820220171,-1.2758577386719199,0.8184030930197855,-1.1028417937542274,0.152736256272091,-1.3618784347265596,0.1356905534418459,143.75250288783377
-0.44464816880533736,0.11043193390508015,0.3815075128007266,0.6220848998206376,-0.517850778047817,-0.37863808569100177,-0.21896686919709343,-0.2727871989767304,-1.3924152591746237,-168.27295565792593
-0.549547083574074,0.7444919672945102,0.41184241918042014,0.4535618110163917,0.22281348223248498,-0.3987289246407069,1.981206594431877,-0.3918957326676042,1.0835386288589388,179.6789537507629
-0.3611634500977406,0.40344183682791873,-0.2772218772413645,-1.1647010018868036,0.8039503567802246,0.5936151355378405,-0.0016236534416786109,-0.43537204705566623,0.5409950420222945,36.581887470732056
-0.9700036723052946,0.8050109722161504,-1.9725632783064555,-0.5849592401954411,0.19937470609472044,-0.3973486770267065,0.7169183564422352,0.6276082083085605,0.9784746243182828,-53.937980808005626
0.07309769124759391,0.2896422049298348,0.01875851821822966,0.35479273797708316,-0.23967370631374288,-1.5971971692734253,-1.4436890839442797,0.25082679396002394,-0.5979203209988156,-106.54188380417102
1.919669746918565,-0.7355222048047699,-1.283694490477842,-1.7391352823668298,-0.5257042329956751,-0.3913322889778228,1.5123180883197334,1.4604723490292923,-0.4657155122599154,43.764132083358554
-0.8201349830485042,0.29189712244699334,-1.725761223418708,0.6714216218482982,1.424414770754519,0.2557890157136159,-0.11356747011257846,0.03615572984993294,0.6990796242044373,41.13353657870826
-1.2322942648092448,-0.07800872833955143,0.18156754138136538,-1.335910214291558,1.6511335348234144,0.47887167367408234,1.5973757103566621,-0.3358407934164443,-0.6151066222964052,1.440208861534232
-0.8152078683267808,-0.3734813551733867,-0.8685756325509644,-0.9643647520806129,0.12471863684230644,-0.4597151791996565,0.11147306125412648,-0.15904305332564886,0.5940400308395981,-100.39141101748531
-1.1267574631585842,-0.17694615133363978,0.17350864472189811,1.4971565836881557,-0.8364828574822227,-1.0511398286732934,0.03992276934029889,-0.5222368448911466,-0.042985637657236585,-140.18156232537712
-0.2775316687308956,-2.8720410977044666,-1.2386645466316781,-0.13724654606037942,-2.468542273875807,-0.1406099504601068,-1.6879502615247783,0.679165002554314,-0.3905172482028673,-466.3125180939737
0.299065159965181,-1.4211570617062703,0.09206272727760981,-0.6499681831198364,2.2015346688429878,-0.21991062217223115,0.630802208236004,-1.0245599675188555,1.1803203883577287,265.9577047392582
0.7400599644385732,-0.0587267730510731,0.748485591018023,-1.9696877974368427,-1.2127979425268791,0.26457881220950785,-0.6544530150441938,-0.3696870661320299,1.064117771864137,-3.0669384789985723
0.23833174836334717,1.759820970713707,0.4428065710378248,1.0724312257014625,-0.4160421529762601,1.2322156654953178,0.31518958728229773,0.7973896108043171,-0.7018293125720431,60.99745377247319
2.467669329343713,0.09156262575416128,0.0099392272669464,0.8194282677811684,0.1770637359822074,0.8271138119944119,0.7709196338439257,-1.2096770463684188,0.7268671355673157,364.03690736349233
0.7415256378637702,-1.0826315911812558,-1.359853621459719,2.4514417432050775,1.7253609345436045,-0.8225309837075998,-0.5241101439362391,0.09780196906845298,0.0720999396747805,178.80621852379372
-0.1735374701028968,-0.5095673996002683,0.38542048277388585,0.24169128502129056,0.4010623399827788,-0.8796578411484436,0.1409587026748321,1.5630602907897784,-0.46766403624754654,4.160195652124298
0.3766342073878295,-0.7573773085742177,0.36760698360119154,2.266254895154126,1.0138896262203168,-2.252981174501351,-1.5725397329236497,1.6624243730730202,0.07733360704908859,127.91822335239648
-0.9448289003858611,0.2031808329566085,0.27627350978190324,1.6594647956862916,-2.0184584490287216,0.6165658133248204,-0.4380511465625002,0.07858603889157123,0.20681880484565648,-186.72726467447015
1.5592431045614108,0.2327403096025737,1.4411085372463137,-0.372427979010892,-0.7746065927443082,-1.9254098538989317,-0.35926366981459323,1.342677754052142,0.430175899201032,164.5143841936492
0.5690040373778973,0.2410493079825376,-0.6617252429858224,1.177501222475485,0.8322513449159621,1.0958464499100582,0.3210871910840492,0.4290299232875307,-0.13020759392427897,149.21394362723248
0.6517017964923104,1.2521392161829294,-0.5363100676444047,0.2354002709873916,1.7200026109559832,0.6129106642010943,1.301225040999678,-0.3878717055971196,0.21380909097049525,293.3027053051878
-1.3655677294759303,0.17343807503579334,0.23382165532157456,0.31061240917520416,0.5849952254782446,0.5159735891618035,-0.1890400617107791,1.7865874076519503,-0.5001052719102711,-87.35028926587556
-0.6658878167229529,0.29932682317257275,0.7370827720996878,1.0574074172861725,0.351105369053148,-2.1262594862647317,2.454275329593911,-1.1393392354309044,1.711984347478558,253.58572647581522
1.4088652623869444,-0.0019201802983849373,1.599689538716812,0.18822803160297716,-0.06897020182636929,-0.2669237880667075,0.4852660950029483,-0.4714308299675202,1.0586642770850823,305.89788131992657
1.592934629373241,-0.7658056633820116,1.2541569820369176,-1.4178483043903207,-1.122252334691037,0.24819383714583584,1.1537860011344534,0.08712851550610787,1.222904224338418,197.75011658833338
0.07782507449441231,-0.3359873867148919,-1.2140253748550134,-0.7131037645020205,-0.7220129359422376,0.404693513553236,0.0815496965636571,-0.4160743195848593,-0.18801159757340843,-151.52827455935827
-0.9338508765423372,-0.6914154136017855,0.18834165145355353,-0.48316195793835126,1.0853342042316176,1.3456906156557584,-0.1769258613368618,0.004785574785168479,-0.6307203021791497,-73.68428761117394
-0.018148689672161815,-0.5962901572460042,-1.196359884806449,-0.475766998278036,-1.8426691819906247,-0.7819273054037723,0.1642205094664864,-1.08794139261768,-0.20950078036576222,-262.73759994231784
-0.4149600012625029,0.17902864603002658,-0.2826800327511255,-0.33464844465846166,1.3285248257094253,-0.3840387731108138,-0.05032431730109047,1.3889430798023252,-0.03352769475504463,56.11061826707114
0.07237926741474669,-2.271079846199443,0.684545536256429,-0.015578709951974735,0.2368958817576278,0.8422372967595965,-1.1005185270252964,-0.02180641395321223,-1.3423484674727866,-149.97340408300016
1.6475820890700241,0.7459497217873473,1.204087687427309,-0.45963750166100203,0.4013128937284676,-0.21328874167510206,0.9716494107312527,-0.7563423361758749,-0.0453421876514241,282.03713740865425
1.898809588967687,0.024582158318131403,-1.5549283898797632,-0.3174434706716592,-0.10835601299768138,-0.5108106278692044,0.024188713600318622,-1.6899367605091586,-0.13216169215333545,68.0752991493154
0.23495808626358403,-0.8763016048043568,-0.3787985311664365,-0.3520969133549044,-1.6608944495118165,-1.2593699027396552,-1.6026138882149819,0.923668223113409,0.6968875419422079,-178.99187043352262
